order_item_id,order_id,product_id,quantity,unit_price,subtotal
1674,543,60,1,385.71,385.71
1675,543,79,1,49.31,49.31
1676,543,95,5,234.86,1174.3
1677,543,31,1,253.97,253.97
1678,543,2,3,274.25,822.75
1679,544,52,3,39.56,118.68
1680,544,35,4,136.3,545.2
1681,545,86,2,335.75,671.5
1682,545,22,2,348.19,696.38
1683,545,54,2,50.59,101.18
1684,546,54,4,50.59,202.36
1685,546,55,3,357.94,1073.82
1686,546,19,1,389.66,389.66
1687,546,6,1,201.11,201.11
1688,546,84,3,200.53,601.59
1689,547,46,5,316.74,1583.7
1690,547,80,3,395.49,1186.47
1691,547,56,4,275.57,1102.28
1692,548,22,3,348.19,1044.57
1693,549,88,3,470.48,1411.44
1694,549,71,4,58.87,235.48
1695,549,92,4,110.31,441.24
1696,550,21,4,216.76,867.04
1697,551,21,4,216.76,867.04
1698,551,29,3,496.75,1490.25
1699,551,67,2,197.88,395.76
1700,551,59,4,180.55,722.2
1701,551,26,4,333.48,1333.92
1702,552,25,4,480.89,1923.56
1703,552,87,1,494.48,494.48
1704,552,54,3,50.59,151.77
1705,552,63,5,19.62,98.1
1706,552,39,3,467.73,1403.19
1707,553,57,4,127.61,510.44
1708,554,31,4,253.97,1015.88
1709,555,82,3,397.53,1192.59
1710,555,75,2,462.56,925.12
1711,555,68,5,307.1,1535.5
1712,556,31,4,253.97,1015.88
1713,557,25,4,480.89,1923.56
1714,558,83,2,404.3,808.6
1715,559,44,1,221.81,221.81
1716,559,20,5,470.09,2350.45
1717,560,60,3,385.71,1157.13
1718,560,41,1,224.23,224.23
1719,560,59,1,180.55,180.55
1720,561,96,2,384.16,768.32
1721,562,39,5,467.73,2338.65
1722,563,20,2,470.09,940.18
1723,563,1,4,452.28,1809.12
1724,563,18,2,235.91,471.82
1725,563,11,4,250.48,1001.92
1726,564,42,3,429.54,1288.62
1727,565,16,5,428.53,2142.65
1728,566,27,2,467.13,934.26
1729,566,31,3,253.97,761.91
1730,566,80,2,395.49,790.98
1731,566,76,2,354.4,708.8
1732,566,90,2,332.5,665
1733,567,69,5,369.96,1849.8
1734,567,72,3,395.07,1185.21
1735,567,38,4,127.93,511.72
1736,567,5,3,85.69,257.07
1737,568,80,1,395.49,395.49
1738,569,46,3,316.74,950.22
1739,569,87,5,494.48,2472.4
1740,569,22,1,348.19,348.19
1741,569,87,3,494.48,1483.44
1742,570,43,4,207.38,829.52
1743,570,40,4,144.93,579.72
1744,570,80,3,395.49,1186.47
1745,571,18,3,235.91,707.73
1746,571,4,4,72.38,289.52
1747,571,94,3,181.57,544.71
1748,571,93,3,56.76,170.28
1749,571,12,5,56.22,281.1
1750,572,9,4,184.21,736.84
1751,572,79,4,49.31,197.24
1752,572,54,2,50.59,101.18
1753,572,64,4,400.05,1600.2
1754,573,12,2,56.22,112.44
1755,573,48,4,66.85,267.4
1756,573,33,1,114.95,114.95
1757,573,68,5,307.1,1535.5
1758,574,56,3,275.57,826.71
1759,574,73,2,90.53,181.06
1760,574,54,4,50.59,202.36
1761,574,27,5,467.13,2335.65
1762,575,27,4,467.13,1868.52
1763,576,47,3,136.25,408.75
1764,576,60,3,385.71,1157.13
1765,576,95,5,234.86,1174.3
1766,577,81,5,412.16,2060.8
1767,577,81,2,412.16,824.32
1768,577,18,5,235.91,1179.55
1769,578,56,4,275.57,1102.28
1770,578,17,1,325.06,325.06
1771,578,23,1,285.15,285.15
1772,578,10,4,105.58,422.32
1773,578,90,3,332.5,997.5
1774,579,90,4,332.5,1330
1775,579,90,1,332.5,332.5
1776,579,45,3,232.61,697.83
1777,580,21,5,216.76,1083.8
1778,580,61,4,185.62,742.48
1779,580,14,1,47.19,47.19
1780,580,94,5,181.57,907.85
1781,580,74,5,267.52,1337.6
1782,581,19,2,389.66,779.32
1783,581,42,1,429.54,429.54
1784,581,22,3,348.19,1044.57
1785,582,95,3,234.86,704.58
1786,582,76,2,354.4,708.8
1787,583,21,2,216.76,433.52
1788,583,95,2,234.86,469.72
1789,584,24,2,321.84,643.68
1790,584,77,5,408.28,2041.4
1791,584,43,1,207.38,207.38
1792,584,5,4,85.69,342.76
1793,585,54,1,50.59,50.59
1794,586,68,2,307.1,614.2
1795,587,29,1,496.75,496.75
1796,588,64,1,400.05,400.05
1797,589,73,1,90.53,90.53
1798,589,45,2,232.61,465.22
1799,589,61,5,185.62,928.1
1800,589,33,2,114.95,229.9
1801,589,55,2,357.94,715.88
1802,590,6,1,201.11,201.11
1803,590,53,5,413.84,2069.2
1804,590,44,3,221.81,665.43
1805,590,81,1,412.16,412.16
1806,591,22,5,348.19,1740.95
1807,591,31,3,253.97,761.91
1808,592,44,4,221.81,887.24
1809,592,35,1,136.3,136.3
1810,592,17,1,325.06,325.06
1811,593,31,1,253.97,253.97
1812,594,62,3,137.26,411.78
1813,594,22,2,348.19,696.38
1814,594,43,4,207.38,829.52
1815,595,56,4,275.57,1102.28
1816,595,93,1,56.76,56.76
1817,596,92,2,110.31,220.62
1818,597,76,3,354.4,1063.2
1819,597,73,4,90.53,362.12
1820,597,91,5,289.06,1445.3
1821,597,50,1,407.85,407.85
1822,598,37,3,175.59,526.77
1823,598,68,1,307.1,307.1
1824,599,60,4,385.71,1542.84
1825,600,32,5,323.42,1617.1
1826,600,57,3,127.61,382.83
1827,600,45,1,232.61,232.61
1828,601,100,3,483.63,1450.89
1829,601,38,1,127.93,127.93
1830,601,87,2,494.48,988.96
1831,602,56,4,275.57,1102.28
1832,602,56,2,275.57,551.14
1833,602,100,1,483.63,483.63
1834,602,59,2,180.55,361.1
1835,602,44,2,221.81,443.62
1836,603,22,3,348.19,1044.57
1837,603,60,4,385.71,1542.84
1838,603,8,4,343.91,1375.64
1839,604,77,4,408.28,1633.12
1840,604,54,5,50.59,252.95
1841,605,37,5,175.59,877.95
1842,605,89,2,128.53,257.06
1843,605,80,3,395.49,1186.47
1844,606,57,4,127.61,510.44
1845,606,79,3,49.31,147.93
1846,607,76,3,354.4,1063.2
1847,607,95,2,234.86,469.72
1848,608,41,1,224.23,224.23
1849,608,12,5,56.22,281.1
1850,608,67,5,197.88,989.4
1851,608,91,5,289.06,1445.3
1852,608,78,2,252.64,505.28
1853,609,9,2,184.21,368.42
1854,609,96,3,384.16,1152.48
1855,609,86,5,335.75,1678.75
1856,610,55,1,357.94,357.94
1857,610,35,4,136.3,545.2
1858,610,23,1,285.15,285.15
1859,610,29,1,496.75,496.75
1860,611,53,4,413.84,1655.36
1861,611,3,5,472.52,2362.6
1862,611,28,2,152.7,305.4
1863,612,31,5,253.97,1269.85
1864,613,91,4,289.06,1156.24
1865,613,84,5,200.53,1002.65
1866,613,10,5,105.58,527.9
1867,614,72,2,395.07,790.14
1868,614,12,2,56.22,112.44
1869,614,7,5,46.82,234.1
1870,614,47,2,136.25,272.5
1871,615,60,1,385.71,385.71
1872,616,60,2,385.71,771.42
1873,617,66,1,51.08,51.08
1874,617,67,2,197.88,395.76
1875,618,61,4,185.62,742.48
1876,618,7,5,46.82,234.1
1877,618,85,5,177.7,888.5
1878,618,89,2,128.53,257.06
1879,619,13,5,426.01,2130.05
1880,620,79,2,49.31,98.62
1881,620,3,3,472.52,1417.56
1882,620,66,4,51.08,204.32
1883,620,66,5,51.08,255.4
1884,620,27,4,467.13,1868.52
1885,621,62,2,137.26,274.52
1886,621,42,3,429.54,1288.62
1887,621,18,5,235.91,1179.55
1888,621,93,3,56.76,170.28
1889,622,80,4,395.49,1581.96
1890,623,58,5,348.79,1743.95
1891,623,60,1,385.71,385.71
1892,623,31,1,253.97,253.97
1893,623,97,2,191.58,383.16
1894,623,37,1,175.59,175.59
1895,624,59,5,180.55,902.75
1896,624,71,3,58.87,176.61
1897,624,25,5,480.89,2404.45
1898,624,35,2,136.3,272.6
1899,624,47,3,136.25,408.75
1900,625,39,4,467.73,1870.92
1901,625,66,3,51.08,153.24
1902,625,25,3,480.89,1442.67
1903,625,77,4,408.28,1633.12
1904,625,72,1,395.07,395.07
1905,626,57,2,127.61,255.22
1906,626,72,1,395.07,395.07
1907,626,57,3,127.61,382.83
1908,627,52,2,39.56,79.12
1909,627,6,2,201.11,402.22
1910,627,83,5,404.3,2021.5
1911,627,36,4,419.92,1679.68
1912,627,98,4,365.31,1461.24
1913,628,80,2,395.49,790.98
1914,628,98,2,365.31,730.62
1915,628,14,1,47.19,47.19
1916,628,17,2,325.06,650.12
1917,629,52,2,39.56,79.12
1918,630,41,3,224.23,672.69
1919,630,93,2,56.76,113.52
1920,630,8,5,343.91,1719.55
1921,630,73,5,90.53,452.65
1922,631,43,3,207.38,622.14
1923,631,90,2,332.5,665
1924,631,69,4,369.96,1479.84
1925,631,44,3,221.81,665.43
1926,632,15,3,469.04,1407.12
1927,632,48,3,66.85,200.55
1928,632,97,1,191.58,191.58
1929,632,21,2,216.76,433.52
1930,633,92,1,110.31,110.31
1931,634,35,4,136.3,545.2
1932,634,46,3,316.74,950.22
1933,634,17,2,325.06,650.12
1934,634,23,3,285.15,855.45
1935,635,82,5,397.53,1987.65
1936,635,92,5,110.31,551.55
1937,635,9,5,184.21,921.05
1938,635,92,5,110.31,551.55
1939,635,83,2,404.3,808.6
1940,636,68,5,307.1,1535.5
1941,636,68,3,307.1,921.3
1942,636,12,2,56.22,112.44
1943,636,100,1,483.63,483.63
1944,636,43,2,207.38,414.76
1945,637,94,4,181.57,726.28
1946,637,95,4,234.86,939.44
1947,637,65,2,472.45,944.9
1948,637,66,2,51.08,102.16
1949,637,63,2,19.62,39.24
1950,638,69,3,369.96,1109.88
1951,638,68,3,307.1,921.3
1952,639,93,1,56.76,56.76
1953,639,79,1,49.31,49.31
1954,639,28,1,152.7,152.7
1955,639,95,2,234.86,469.72
1956,639,3,3,472.52,1417.56
1957,640,76,1,354.4,354.4
1958,640,11,5,250.48,1252.4
1959,641,85,4,177.7,710.8
1960,641,97,5,191.58,957.9
1961,641,24,1,321.84,321.84
1962,642,46,2,316.74,633.48
1963,642,65,1,472.45,472.45
1964,642,53,4,413.84,1655.36
1965,642,85,5,177.7,888.5
1966,642,41,2,224.23,448.46
1967,643,39,4,467.73,1870.92
1968,643,20,1,470.09,470.09
1969,643,69,2,369.96,739.92
1970,643,22,5,348.19,1740.95
1971,643,50,3,407.85,1223.55
1972,644,9,5,184.21,921.05
1973,644,90,4,332.5,1330
1974,644,69,3,369.96,1109.88
1975,644,33,5,114.95,574.75
1976,644,80,1,395.49,395.49
1977,645,84,2,200.53,401.06
1978,645,88,3,470.48,1411.44
1979,645,17,3,325.06,975.18
1980,645,84,3,200.53,601.59
1981,645,21,1,216.76,216.76
1982,646,67,3,197.88,593.64
1983,646,43,5,207.38,1036.9
1984,646,43,5,207.38,1036.9
1985,646,31,4,253.97,1015.88
1986,646,29,5,496.75,2483.75
1987,647,45,5,232.61,1163.05
1988,647,11,1,250.48,250.48
1989,647,30,1,187.48,187.48
1990,647,77,5,408.28,2041.4
1991,647,83,4,404.3,1617.2
1992,648,79,5,49.31,246.55
1993,648,3,1,472.52,472.52
1994,649,59,4,180.55,722.2
1995,649,36,1,419.92,419.92
1996,649,81,1,412.16,412.16
1997,649,31,3,253.97,761.91
1998,650,58,2,348.79,697.58
1999,651,75,4,462.56,1850.24
2000,651,48,3,66.85,200.55
2001,651,14,5,47.19,235.95
2002,651,10,1,105.58,105.58
2003,652,26,1,333.48,333.48
2004,653,61,5,185.62,928.1
2005,653,54,5,50.59,252.95
2006,653,91,2,289.06,578.12
2007,653,51,5,149.61,748.05
2008,654,63,1,19.62,19.62
2009,654,52,3,39.56,118.68
2010,654,10,2,105.58,211.16
2011,655,4,5,72.38,361.9
2012,655,92,4,110.31,441.24
2013,655,79,3,49.31,147.93
2014,656,74,2,267.52,535.04
2015,657,39,3,467.73,1403.19
2016,657,70,1,157.29,157.29
2017,657,85,3,177.7,533.1
2018,657,88,1,470.48,470.48
2019,657,53,2,413.84,827.68
2020,658,95,5,234.86,1174.3
2021,658,64,2,400.05,800.1
2022,658,17,3,325.06,975.18
2023,659,95,5,234.86,1174.3
2024,659,84,2,200.53,401.06
2025,660,90,3,332.5,997.5
2026,661,74,5,267.52,1337.6
2027,661,54,3,50.59,151.77
2028,661,78,5,252.64,1263.2
2029,661,94,3,181.57,544.71
2030,662,67,1,197.88,197.88
2031,662,32,4,323.42,1293.68
2032,662,38,3,127.93,383.79
2033,662,71,1,58.87,58.87
2034,663,40,3,144.93,434.79
2035,663,55,1,357.94,357.94
2036,663,67,2,197.88,395.76
2037,663,60,4,385.71,1542.84
2038,664,54,5,50.59,252.95
2039,664,24,1,321.84,321.84
2040,664,51,3,149.61,448.83
2041,664,80,2,395.49,790.98
2042,665,3,4,472.52,1890.08
2043,665,47,5,136.25,681.25
2044,666,33,1,114.95,114.95
2045,666,83,3,404.3,1212.9
2046,667,61,3,185.62,556.86
2047,667,9,3,184.21,552.63
2048,668,46,3,316.74,950.22
2049,668,59,3,180.55,541.65
2050,668,59,2,180.55,361.1
2051,669,82,4,397.53,1590.12
2052,670,45,2,232.61,465.22
2053,670,53,5,413.84,2069.2
2054,670,72,1,395.07,395.07
2055,671,65,2,472.45,944.9
2056,671,68,3,307.1,921.3
2057,671,64,1,400.05,400.05
2058,671,51,1,149.61,149.61
2059,671,57,3,127.61,382.83
2060,672,99,5,97.9,489.5
2061,672,79,1,49.31,49.31
2062,672,25,5,480.89,2404.45
2063,673,81,3,412.16,1236.48
2064,673,97,3,191.58,574.74
2065,673,95,3,234.86,704.58
2066,674,71,1,58.87,58.87
2067,674,49,4,61.73,246.92
2068,674,91,5,289.06,1445.3
2069,675,10,3,105.58,316.74
2070,675,78,2,252.64,505.28
2071,676,1,2,452.28,904.56
2072,676,63,1,19.62,19.62
2073,676,92,5,110.31,551.55
2074,676,27,4,467.13,1868.52
2075,677,79,4,49.31,197.24
2076,677,14,1,47.19,47.19
2077,677,55,1,357.94,357.94
2078,677,8,5,343.91,1719.55
2079,678,92,3,110.31,330.93
2080,678,53,1,413.84,413.84
2081,679,89,4,128.53,514.12
2082,679,84,2,200.53,401.06
2083,679,30,1,187.48,187.48
2084,680,57,3,127.61,382.83
2085,680,50,5,407.85,2039.25
2086,680,87,2,494.48,988.96
2087,681,20,3,470.09,1410.27
2088,681,5,4,85.69,342.76
2089,681,11,3,250.48,751.44
2090,681,14,5,47.19,235.95
2091,681,69,2,369.96,739.92
2092,682,14,2,47.19,94.38
2093,682,43,1,207.38,207.38
2094,682,90,1,332.5,332.5
2095,683,27,1,467.13,467.13
2096,684,27,4,467.13,1868.52
2097,684,10,5,105.58,527.9
2098,684,25,1,480.89,480.89
2099,685,69,3,369.96,1109.88
2100,685,19,3,389.66,1168.98
2101,686,46,1,316.74,316.74
2102,686,82,5,397.53,1987.65
2103,686,90,5,332.5,1662.5
2104,686,9,5,184.21,921.05
2105,686,80,2,395.49,790.98
2106,687,73,2,90.53,181.06
2107,687,7,5,46.82,234.1
2108,688,92,4,110.31,441.24
2109,688,73,1,90.53,90.53
2110,688,55,3,357.94,1073.82
2111,688,9,5,184.21,921.05
2112,688,92,2,110.31,220.62
2113,689,5,2,85.69,171.38
2114,689,47,2,136.25,272.5
2115,690,60,5,385.71,1928.55
2116,690,23,5,285.15,1425.75
2117,690,44,4,221.81,887.24
2118,690,50,2,407.85,815.7
2119,691,53,2,413.84,827.68
2120,691,15,4,469.04,1876.16
2121,691,85,1,177.7,177.7
2122,691,7,4,46.82,187.28
2123,692,71,4,58.87,235.48
2124,692,53,1,413.84,413.84
2125,692,2,3,274.25,822.75
2126,692,5,4,85.69,342.76
2127,692,13,3,426.01,1278.03
2128,693,44,5,221.81,1109.05
2129,693,49,4,61.73,246.92
2130,694,12,2,56.22,112.44
2131,694,22,4,348.19,1392.76
2132,695,59,3,180.55,541.65
2133,695,64,3,400.05,1200.15
2134,695,84,4,200.53,802.12
2135,696,11,1,250.48,250.48
2136,696,94,3,181.57,544.71
2137,696,30,2,187.48,374.96
2138,696,5,5,85.69,428.45
2139,697,55,3,357.94,1073.82
2140,698,64,3,400.05,1200.15
2141,698,89,2,128.53,257.06
2142,699,20,2,470.09,940.18
2143,700,62,1,137.26,137.26
2144,700,6,3,201.11,603.33
2145,700,56,1,275.57,275.57
2146,700,82,5,397.53,1987.65
2147,700,33,3,114.95,344.85
2148,701,57,2,127.61,255.22
2149,702,29,4,496.75,1987
2150,702,71,4,58.87,235.48
2151,703,65,1,472.45,472.45
2152,704,71,5,58.87,294.35
2153,705,92,1,110.31,110.31
2154,706,52,5,39.56,197.8
2155,706,68,2,307.1,614.2
2156,706,18,1,235.91,235.91
2157,707,32,5,323.42,1617.1
2158,707,82,4,397.53,1590.12
2159,707,55,5,357.94,1789.7
2160,707,47,1,136.25,136.25
2161,707,3,4,472.52,1890.08
2162,708,69,1,369.96,369.96
2163,708,41,5,224.23,1121.15
2164,708,15,5,469.04,2345.2
2165,709,36,5,419.92,2099.6
2166,709,4,1,72.38,72.38
2167,709,50,3,407.85,1223.55
2168,709,92,1,110.31,110.31
2169,709,77,3,408.28,1224.84
2170,710,92,1,110.31,110.31
2171,710,81,1,412.16,412.16
2172,711,100,3,483.63,1450.89
2173,711,44,5,221.81,1109.05
2174,711,13,5,426.01,2130.05
2175,711,100,5,483.63,2418.15
2176,712,95,2,234.86,469.72
2177,712,76,1,354.4,354.4
2178,712,87,2,494.48,988.96
2179,712,58,1,348.79,348.79
2180,712,68,3,307.1,921.3
2181,713,100,2,483.63,967.26
2182,713,29,3,496.75,1490.25
2183,713,13,4,426.01,1704.04
2184,713,4,2,72.38,144.76
2185,713,13,2,426.01,852.02
2186,714,62,5,137.26,686.3
2187,715,50,5,407.85,2039.25
2188,715,81,4,412.16,1648.64
2189,715,92,1,110.31,110.31
2190,715,52,3,39.56,118.68
2191,716,50,3,407.85,1223.55
2192,716,7,1,46.82,46.82
2193,716,39,5,467.73,2338.65
2194,716,81,1,412.16,412.16
2195,717,69,3,369.96,1109.88
2196,717,2,3,274.25,822.75
2197,717,87,3,494.48,1483.44
2198,717,89,1,128.53,128.53
2199,718,58,2,348.79,697.58
2200,718,49,3,61.73,185.19
2201,719,49,5,61.73,308.65
2202,719,4,5,72.38,361.9
2203,719,33,3,114.95,344.85
2204,719,69,5,369.96,1849.8
2205,720,85,5,177.7,888.5
2206,720,19,2,389.66,779.32
2207,720,85,3,177.7,533.1
2208,720,8,2,343.91,687.82
2209,720,29,1,496.75,496.75
2210,721,53,3,413.84,1241.52
2211,721,33,3,114.95,344.85
2212,722,58,4,348.79,1395.16
2213,722,68,5,307.1,1535.5
2214,722,57,4,127.61,510.44
2215,722,84,4,200.53,802.12
2216,722,35,1,136.3,136.3
2217,723,21,4,216.76,867.04
2218,723,7,4,46.82,187.28
2219,724,85,3,177.7,533.1
2220,724,29,2,496.75,993.5
2221,724,50,4,407.85,1631.4
2222,724,30,5,187.48,937.4
2223,724,30,1,187.48,187.48
2224,725,97,4,191.58,766.32
2225,725,35,4,136.3,545.2
2226,726,28,3,152.7,458.1
2227,727,40,4,144.93,579.72
2228,727,25,5,480.89,2404.45
2229,727,9,5,184.21,921.05
2230,727,36,3,419.92,1259.76
2231,728,21,4,216.76,867.04
2232,728,31,3,253.97,761.91
2233,729,11,4,250.48,1001.92
2234,729,67,5,197.88,989.4
2235,729,41,2,224.23,448.46
2236,730,26,3,333.48,1000.44
2237,730,80,2,395.49,790.98
2238,730,67,1,197.88,197.88
2239,730,54,5,50.59,252.95
2240,730,54,4,50.59,202.36
2241,731,81,1,412.16,412.16
2242,731,54,2,50.59,101.18
2243,731,41,4,224.23,896.92
2244,732,28,1,152.7,152.7
2245,732,95,1,234.86,234.86
2246,732,34,3,407.66,1222.98
2247,733,100,3,483.63,1450.89
2248,733,59,5,180.55,902.75
2249,733,50,5,407.85,2039.25
2250,734,95,1,234.86,234.86
2251,734,2,2,274.25,548.5
2252,735,60,5,385.71,1928.55
2253,735,48,3,66.85,200.55
2254,735,66,5,51.08,255.4
2255,735,10,3,105.58,316.74
2256,735,31,3,253.97,761.91
2257,736,66,4,51.08,204.32
2258,737,78,5,252.64,1263.2
2259,737,16,5,428.53,2142.65
2260,737,45,1,232.61,232.61
2261,738,35,1,136.3,136.3
2262,738,15,1,469.04,469.04
2263,739,71,1,58.87,58.87
2264,739,17,3,325.06,975.18
2265,740,36,4,419.92,1679.68
2266,740,84,3,200.53,601.59
2267,740,75,3,462.56,1387.68
2268,740,58,3,348.79,1046.37
2269,740,23,4,285.15,1140.6
2270,741,22,1,348.19,348.19
2271,741,4,3,72.38,217.14
2272,741,95,5,234.86,1174.3
2273,741,84,5,200.53,1002.65
2274,741,62,4,137.26,549.04
2275,742,24,1,321.84,321.84
2276,742,56,3,275.57,826.71
2277,742,77,2,408.28,816.56
2278,742,10,4,105.58,422.32
2279,742,58,1,348.79,348.79
2280,743,14,4,47.19,188.76
2281,743,35,1,136.3,136.3
2282,743,88,4,470.48,1881.92
2283,744,49,5,61.73,308.65
2284,744,87,5,494.48,2472.4
2285,745,90,5,332.5,1662.5
2286,745,91,1,289.06,289.06
2287,745,53,2,413.84,827.68
2288,745,33,3,114.95,344.85
2289,745,37,2,175.59,351.18
2290,746,31,1,253.97,253.97
2291,746,93,2,56.76,113.52
2292,746,60,4,385.71,1542.84
2293,746,79,1,49.31,49.31
2294,746,28,5,152.7,763.5
2295,747,86,1,335.75,335.75
2296,747,9,1,184.21,184.21
2297,747,61,1,185.62,185.62
2298,747,45,2,232.61,465.22
2299,747,33,4,114.95,459.8
2300,748,28,3,152.7,458.1
2301,748,69,3,369.96,1109.88
2302,748,46,4,316.74,1266.96
2303,749,36,1,419.92,419.92
2304,749,29,1,496.75,496.75
2305,749,58,1,348.79,348.79
2306,749,43,2,207.38,414.76
2307,750,30,4,187.48,749.92
2308,751,17,1,325.06,325.06
2309,751,33,4,114.95,459.8
2310,751,93,4,56.76,227.04
2311,752,79,4,49.31,197.24
2312,752,86,2,335.75,671.5
2313,752,71,2,58.87,117.74
2314,753,50,3,407.85,1223.55
2315,753,54,5,50.59,252.95
2316,754,100,2,483.63,967.26
2317,754,5,2,85.69,171.38
2318,755,98,3,365.31,1095.93
2319,755,30,5,187.48,937.4
2320,755,41,2,224.23,448.46
2321,755,86,5,335.75,1678.75
2322,755,4,1,72.38,72.38
2323,756,35,3,136.3,408.9
2324,756,41,5,224.23,1121.15
2325,756,16,1,428.53,428.53
2326,757,11,3,250.48,751.44
2327,758,16,5,428.53,2142.65
2328,758,22,5,348.19,1740.95
2329,758,85,1,177.7,177.7
2330,758,90,4,332.5,1330
2331,759,96,5,384.16,1920.8
2332,759,80,4,395.49,1581.96
2333,760,19,2,389.66,779.32
2334,761,58,1,348.79,348.79
2335,761,8,4,343.91,1375.64
2336,761,14,3,47.19,141.57
2337,761,72,5,395.07,1975.35
2338,762,71,5,58.87,294.35
2339,763,84,5,200.53,1002.65
2340,763,68,2,307.1,614.2
2341,763,77,3,408.28,1224.84
2342,763,23,1,285.15,285.15
2343,763,79,3,49.31,147.93
2344,764,83,1,404.3,404.3
2345,764,34,5,407.66,2038.3
2346,764,51,4,149.61,598.44
2347,764,82,5,397.53,1987.65
2348,765,54,3,50.59,151.77
2349,765,10,3,105.58,316.74
2350,765,21,2,216.76,433.52
2351,766,1,2,452.28,904.56
2352,766,69,2,369.96,739.92
2353,767,35,2,136.3,272.6
2354,768,9,1,184.21,184.21
2355,769,86,4,335.75,1343
2356,769,9,2,184.21,368.42
2357,769,8,5,343.91,1719.55
2358,769,22,4,348.19,1392.76
2359,769,66,4,51.08,204.32
2360,770,56,3,275.57,826.71
2361,770,48,4,66.85,267.4
2362,770,30,5,187.48,937.4
2363,770,95,3,234.86,704.58
2364,771,26,1,333.48,333.48
2365,771,21,5,216.76,1083.8
2366,771,88,4,470.48,1881.92
2367,771,76,3,354.4,1063.2
2368,771,40,4,144.93,579.72
2369,772,42,3,429.54,1288.62
2370,772,67,2,197.88,395.76
2371,772,28,4,152.7,610.8
2372,773,96,1,384.16,384.16
2373,773,96,4,384.16,1536.64
2374,773,45,1,232.61,232.61
2375,773,50,5,407.85,2039.25
2376,774,28,1,152.7,152.7
2377,775,9,3,184.21,552.63
2378,775,64,4,400.05,1600.2
2379,775,15,1,469.04,469.04
2380,775,43,3,207.38,622.14
2381,775,1,2,452.28,904.56
2382,776,47,3,136.25,408.75
2383,776,10,2,105.58,211.16
2384,776,47,3,136.25,408.75
2385,776,89,5,128.53,642.65
2386,777,28,3,152.7,458.1
2387,777,29,1,496.75,496.75
2388,778,25,2,480.89,961.78
2389,778,23,4,285.15,1140.6
2390,779,16,4,428.53,1714.12
2391,779,78,2,252.64,505.28
2392,779,6,5,201.11,1005.55
2393,779,90,2,332.5,665
2394,780,46,5,316.74,1583.7
2395,781,61,2,185.62,371.24
2396,781,47,4,136.25,545
2397,781,100,5,483.63,2418.15
2398,781,61,4,185.62,742.48
2399,782,91,3,289.06,867.18
2400,782,27,2,467.13,934.26
2401,782,74,5,267.52,1337.6
2402,783,17,2,325.06,650.12
2403,783,40,1,144.93,144.93
2404,783,70,3,157.29,471.87
2405,784,94,1,181.57,181.57
2406,784,77,1,408.28,408.28
2407,784,23,1,285.15,285.15
2408,785,27,4,467.13,1868.52
2409,785,32,3,323.42,970.26
2410,785,74,2,267.52,535.04
2411,785,29,2,496.75,993.5
2412,786,73,2,90.53,181.06
2413,786,28,2,152.7,305.4
2414,786,71,2,58.87,117.74
2415,787,10,2,105.58,211.16
2416,787,8,2,343.91,687.82
2417,787,35,4,136.3,545.2
2418,787,89,1,128.53,128.53
2419,787,83,4,404.3,1617.2
2420,788,63,3,19.62,58.86
2421,788,91,3,289.06,867.18
2422,789,92,5,110.31,551.55
2423,790,7,4,46.82,187.28
2424,791,18,1,235.91,235.91
2425,792,96,1,384.16,384.16
2426,793,53,4,413.84,1655.36
2427,793,97,3,191.58,574.74
2428,793,64,4,400.05,1600.2
2429,793,4,4,72.38,289.52
2430,794,60,5,385.71,1928.55
2431,794,3,2,472.52,945.04
2432,794,94,3,181.57,544.71
2433,794,85,2,177.7,355.4
2434,794,87,4,494.48,1977.92
2435,795,58,5,348.79,1743.95
2436,796,99,2,97.9,195.8
2437,796,18,5,235.91,1179.55
2438,796,33,5,114.95,574.75
2439,796,86,4,335.75,1343
2440,796,46,1,316.74,316.74
2441,797,81,3,412.16,1236.48
2442,798,84,3,200.53,601.59
2443,798,85,1,177.7,177.7
2444,798,72,3,395.07,1185.21
2445,799,62,5,137.26,686.3
2446,799,58,3,348.79,1046.37
2447,799,8,3,343.91,1031.73
2448,799,68,1,307.1,307.1
2449,799,9,3,184.21,552.63
2450,800,18,5,235.91,1179.55
2451,801,86,3,335.75,1007.25
2452,801,16,5,428.53,2142.65
2453,801,78,5,252.64,1263.2
2454,802,63,1,19.62,19.62
2455,802,48,4,66.85,267.4
2456,803,10,2,105.58,211.16
2457,803,10,4,105.58,422.32
2458,803,9,1,184.21,184.21
2459,803,56,1,275.57,275.57
2460,804,17,4,325.06,1300.24
2461,804,52,2,39.56,79.12
2462,804,13,5,426.01,2130.05
2463,804,5,5,85.69,428.45
2464,804,44,5,221.81,1109.05
2465,805,17,1,325.06,325.06
2466,805,35,2,136.3,272.6
2467,805,3,3,472.52,1417.56
2468,805,20,1,470.09,470.09
2469,806,53,1,413.84,413.84
2470,807,42,4,429.54,1718.16
2471,807,20,5,470.09,2350.45
2472,807,64,4,400.05,1600.2
2473,808,40,1,144.93,144.93
2474,808,61,1,185.62,185.62
2475,808,77,5,408.28,2041.4
2476,809,68,4,307.1,1228.4
2477,809,64,5,400.05,2000.25
2478,809,17,2,325.06,650.12
2479,809,74,3,267.52,802.56
2480,809,63,3,19.62,58.86
2481,810,67,4,197.88,791.52
