order_id,order_number,customer_id,order_date,status,subtotal,discount_percent,shipping_cost,tax_amount,total_amount,payment_method,shipping_method,promotion_id,notes
483,ORD-20251127-00483,191,2025-11-27,processing,6282.83,5,190,1319.39,7478.08,debit_card,same_day,,
484,ORD-20250603-00484,216,2025-06-03,delivered,1958.5,0,30,411.29,2399.79,paypal,express,,
485,ORD-20260202-00485,323,2026-02-02,delivered,1939.58,18,450,407.31,2447.77,credit_card,standard,,
486,ORD-20241006-00486,216,2024-10-06,pending,2848.9,5,180,598.27,3484.73,cash_on_delivery,express,,
487,ORD-20250313-00487,16,2025-03-13,pending,2038.3,18,120,428.04,2219.45,paypal,express,,
488,ORD-20230925-00488,30,2023-09-25,processing,2624.54,7,230,551.15,3221.97,cash_on_delivery,standard,10,
489,ORD-20240829-00489,330,2024-08-29,cancelled,2667.51,19,370,560.18,3090.86,credit_card,same_day,,
490,ORD-20240830-00490,112,2024-08-30,pending,3950.06,4,430,829.51,5051.57,bank_transfer,same_day,,
491,ORD-20230806-00491,262,2023-08-06,processing,5490.62,0,210,1153.03,6853.65,cash_on_delivery,same_day,,
492,ORD-20250201-00492,318,2025-02-01,processing,4305.38,8,480,904.13,5345.08,cash_on_delivery,pickup,,
493,ORD-20250329-00493,266,2025-03-29,cancelled,2210.86,13,440,464.28,2827.73,cash_on_delivery,standard,,
494,ORD-20250519-00494,333,2025-05-19,shipped,2097.56,0,240,440.49,2778.05,debit_card,pickup,,
495,ORD-20231204-00495,10,2023-12-04,delivered,1363.72,0,400,286.38,2050.1,paypal,pickup,8,
496,ORD-20230731-00496,306,2023-07-31,delivered,2236.19,10,80,469.6,2562.17,cash_on_delivery,same_day,,
497,ORD-20230511-00497,204,2023-05-11,delivered,888.5,4,280,186.59,1319.55,debit_card,pickup,,Nota del cliente: Envolver para regalo
498,ORD-20231021-00498,113,2023-10-21,cancelled,2034.4,7,210,427.22,2529.21,bank_transfer,same_day,9,
499,ORD-20240519-00499,176,2024-05-19,processing,1987.06,17,390,417.28,2456.54,paypal,standard,,
500,ORD-20230605-00500,266,2023-06-05,delivered,3557.37,13,390,747.05,4231.96,cash_on_delivery,express,,Nota del cliente: Entregar por la tarde
501,ORD-20241128-00501,50,2024-11-28,pending,2238.89,0,90,470.17,2799.06,cash_on_delivery,same_day,2,
502,ORD-20240524-00502,55,2024-05-24,pending,2555.19,6,340,536.59,3278.47,credit_card,pickup,,
503,ORD-20240512-00503,311,2024-05-12,cancelled,908.24,7,430,190.73,1465.39,bank_transfer,same_day,,
504,ORD-20230318-00504,208,2023-03-18,cancelled,344.82,7,310,72.41,703.09,paypal,express,,
505,ORD-20240716-00505,89,2024-07-16,shipped,4053.85,13,440,851.31,4818.16,paypal,express,,Nota del cliente: Entregar por la tarde
506,ORD-20240127-00506,87,2024-01-27,shipped,1010.56,13,20,212.22,1111.41,debit_card,express,4,
507,ORD-20230101-00507,199,2023-01-01,processing,3089.52,15,410,648.8,3684.89,bank_transfer,pickup,1,
508,ORD-20251008-00508,185,2025-10-08,shipped,4186.05,7,210,879.07,4982.1,credit_card,express,,
509,ORD-20251218-00509,202,2025-12-18,delivered,824.32,9,320,173.11,1243.24,debit_card,standard,,
510,ORD-20240415-00510,325,2024-04-15,shipped,1483.44,3,200,311.52,1950.46,cash_on_delivery,pickup,,
511,ORD-20231005-00511,23,2023-10-05,cancelled,1238.16,4,140,260.01,1588.64,bank_transfer,pickup,9,
512,ORD-20240623-00512,93,2024-06-23,pending,5592.24,18,270,1174.37,6030.01,debit_card,pickup,5,
513,ORD-20250602-00513,92,2025-06-02,shipped,4856.15,9,80,1019.79,5518.89,credit_card,same_day,,
514,ORD-20241028-00514,38,2024-10-28,shipped,3524.29,7,280,740.1,4297.69,debit_card,pickup,,
515,ORD-20241214-00515,272,2024-12-14,shipped,2322.15,9,450,487.65,3050.81,bank_transfer,standard,,Nota del cliente: Llamar antes
516,ORD-20231224-00516,248,2023-12-24,processing,939.44,8,330,197.28,1391.56,paypal,same_day,,
517,ORD-20230729-00517,293,2023-07-29,cancelled,3467.38,10,250,728.15,4098.79,cash_on_delivery,express,,
518,ORD-20250917-00518,65,2025-09-17,cancelled,961.52,3,200,201.92,1334.59,cash_on_delivery,standard,,
519,ORD-20231019-00519,38,2023-10-19,processing,5341.83,15,180,1121.78,5842.34,cash_on_delivery,standard,,Nota del cliente: Entregar por la tarde
520,ORD-20251217-00520,292,2025-12-17,shipped,1749.91,11,330,367.48,2254.9,paypal,express,9,
521,ORD-20230408-00521,266,2023-04-08,shipped,5722.56,0,120,1201.74,7044.3,bank_transfer,standard,,
522,ORD-20250729-00522,252,2025-07-29,shipped,1841.06,20,340,386.62,2199.47,cash_on_delivery,express,6,
523,ORD-20230302-00523,176,2023-03-02,processing,3154.26,10,300,662.39,3801.22,debit_card,express,,
524,ORD-20230423-00524,9,2023-04-23,cancelled,1630.64,7,370,342.43,2228.93,paypal,pickup,,
525,ORD-20230307-00525,5,2023-03-07,shipped,2751.12,6,240,577.74,3403.79,paypal,standard,,
526,ORD-20231228-00526,233,2023-12-28,processing,953.21,6,370,200.17,1466.19,debit_card,pickup,,
527,ORD-20240613-00527,203,2024-06-13,processing,2643.67,8,370,555.17,3357.35,paypal,same_day,,
528,ORD-20260225-00528,155,2026-02-25,delivered,3312.04,7,360,695.53,4135.73,debit_card,standard,,
529,ORD-20230610-00529,148,2023-06-10,shipped,2057.58,5,80,432.09,2466.79,bank_transfer,express,,
530,ORD-20250314-00530,221,2025-03-14,delivered,4508.9,10,220,946.87,5224.88,cash_on_delivery,pickup,,
531,ORD-20240724-00531,192,2024-07-24,processing,3455.18,15,390,725.59,4052.49,paypal,pickup,,
532,ORD-20240727-00532,270,2024-07-27,shipped,2000.25,8,480,420.05,2740.28,credit_card,pickup,,
533,ORD-20260216-00533,77,2026-02-16,processing,1677.83,13,390,352.34,2202.05,bank_transfer,same_day,8,
534,ORD-20250605-00534,59,2025-06-05,delivered,2303.84,11,450,483.81,2984.23,bank_transfer,standard,,
535,ORD-20240528-00535,224,2024-05-28,shipped,47.19,0,370,9.91,427.1,debit_card,express,10,
536,ORD-20230709-00536,144,2023-07-09,pending,607.36,1,280,127.55,1008.84,debit_card,express,,
537,ORD-20241122-00537,119,2024-11-22,delivered,2312.8,6,300,485.69,2959.72,credit_card,standard,,
538,ORD-20240204-00538,160,2024-02-04,cancelled,545,14,490,114.45,1073.15,bank_transfer,standard,,
539,ORD-20260216-00539,283,2026-02-16,shipped,3158.76,0,470,663.34,4292.1,debit_card,express,8,
540,ORD-20230707-00540,250,2023-07-07,pending,3338.9,13,40,701.17,3646.01,credit_card,standard,,
541,ORD-20240614-00541,189,2024-06-14,shipped,1517.45,6,110,318.66,1855.06,bank_transfer,express,,
542,ORD-20240615-00542,298,2024-06-15,delivered,2353.86,9,90,494.31,2726.32,bank_transfer,pickup,7,
543,ORD-20240922-00543,125,2024-09-22,processing,2686.04,8,150,564.07,3185.23,paypal,standard,,
544,ORD-20230423-00544,111,2023-04-23,delivered,663.88,10,310,139.41,1046.9,paypal,express,,
545,ORD-20260228-00545,225,2026-02-28,delivered,1469.06,12,410,308.5,2011.27,credit_card,express,,
546,ORD-20230920-00546,240,2023-09-20,pending,2468.54,17,50,518.39,2617.28,bank_transfer,pickup,,
547,ORD-20241119-00547,301,2024-11-19,processing,3872.45,1,340,813.21,4986.94,bank_transfer,pickup,2,
548,ORD-20241110-00548,117,2024-11-10,pending,1044.57,0,180,219.36,1443.93,credit_card,pickup,6,
549,ORD-20251015-00549,180,2025-10-15,pending,2088.16,8,450,438.51,2809.62,cash_on_delivery,same_day,,
550,ORD-20250522-00550,111,2025-05-22,shipped,867.04,1,500,182.08,1540.45,debit_card,standard,,
551,ORD-20241106-00551,274,2024-11-06,cancelled,4809.17,2,450,1009.93,6172.92,credit_card,express,,Nota del cliente: Entregar por la tarde
552,ORD-20240923-00552,323,2024-09-23,delivered,4071.1,1,360,854.93,5245.32,cash_on_delivery,express,1,
553,ORD-20250210-00553,332,2025-02-10,pending,510.44,17,410,107.19,940.86,paypal,same_day,,
554,ORD-20251106-00554,135,2025-11-06,processing,1015.88,1,190,213.33,1409.05,bank_transfer,express,,Nota del cliente: Dejar en portería
555,ORD-20241017-00555,209,2024-10-17,pending,3653.21,10,360,767.17,4415.06,cash_on_delivery,standard,,Nota del cliente: Llamar antes
556,ORD-20240503-00556,103,2024-05-03,pending,1015.88,8,190,213.33,1337.94,cash_on_delivery,standard,,
557,ORD-20240103-00557,302,2024-01-03,pending,1923.56,3,250,403.95,2519.8,credit_card,express,7,
558,ORD-20230807-00558,175,2023-08-07,cancelled,808.6,11,160,169.81,1049.46,credit_card,same_day,,
559,ORD-20230624-00559,102,2023-06-24,delivered,2572.26,0,320,540.17,3432.43,cash_on_delivery,standard,,Nota del cliente: Envolver para regalo
560,ORD-20251222-00560,113,2025-12-22,processing,1561.91,13,500,328,2186.86,bank_transfer,same_day,,
561,ORD-20250128-00561,109,2025-01-28,shipped,768.32,17,480,161.35,1279.06,cash_on_delivery,standard,,
562,ORD-20250723-00562,250,2025-07-23,processing,2338.65,8,120,491.12,2762.68,paypal,express,,
563,ORD-20240626-00563,123,2024-06-26,cancelled,4223.04,16,170,886.84,4604.19,bank_transfer,express,6,
564,ORD-20240817-00564,320,2024-08-17,pending,1288.62,20,400,270.61,1701.51,cash_on_delivery,express,,Nota del cliente: Entregar por la tarde
565,ORD-20251220-00565,325,2025-12-20,processing,2142.65,11,180,449.96,2536.92,cash_on_delivery,pickup,,
566,ORD-20250106-00566,325,2025-01-06,cancelled,3860.95,12,50,810.8,4258.44,bank_transfer,same_day,5,Nota del cliente: Llamar antes
567,ORD-20230926-00567,267,2023-09-26,delivered,3803.8,9,360,798.8,4620.26,cash_on_delivery,same_day,,
568,ORD-20240714-00568,188,2024-07-14,delivered,395.49,3,340,83.05,806.68,paypal,same_day,,
569,ORD-20230606-00569,315,2023-06-06,shipped,5254.25,14,490,1103.39,6112.05,debit_card,express,,
570,ORD-20230919-00570,146,2023-09-19,processing,2595.71,19,210,545.1,2857.63,debit_card,standard,,Nota del cliente: Llamar antes
571,ORD-20230107-00571,244,2023-01-07,pending,1993.34,16,210,418.6,2303.01,cash_on_delivery,same_day,,
572,ORD-20260120-00572,238,2026-01-20,pending,2635.46,18,90,553.45,2804.53,bank_transfer,pickup,,
573,ORD-20251217-00573,194,2025-12-17,pending,2030.29,15,180,426.36,2332.11,bank_transfer,standard,7,Nota del cliente: Entregar por la tarde
574,ORD-20250330-00574,241,2025-03-30,shipped,3545.78,6,350,744.61,4427.64,credit_card,standard,,
575,ORD-20240124-00575,87,2024-01-24,delivered,1868.52,15,200,392.39,2180.63,cash_on_delivery,standard,,
576,ORD-20241017-00576,219,2024-10-17,shipped,2740.18,11,470,575.44,3484.2,credit_card,same_day,2,
577,ORD-20230915-00577,110,2023-09-15,processing,4064.67,11,230,853.58,4701.14,cash_on_delivery,standard,,Nota del cliente: Dejar en portería
578,ORD-20250224-00578,141,2025-02-24,cancelled,3132.31,12,100,657.79,3514.22,debit_card,express,3,
579,ORD-20250104-00579,162,2025-01-04,cancelled,2360.33,10,340,495.67,2959.97,credit_card,same_day,,Nota del cliente: Envolver para regalo
580,ORD-20240518-00580,314,2024-05-18,cancelled,4118.92,8,320,864.97,4974.38,debit_card,standard,,
581,ORD-20230314-00581,241,2023-03-14,cancelled,2253.43,14,10,473.22,2421.17,debit_card,express,10,
582,ORD-20231211-00582,64,2023-12-11,cancelled,1413.38,2,60,296.81,1741.92,paypal,express,10,
583,ORD-20240616-00583,243,2024-06-16,cancelled,903.24,4,190,189.68,1246.79,cash_on_delivery,express,,
584,ORD-20230209-00584,236,2023-02-09,pending,3235.22,20,370,679.4,3637.58,debit_card,standard,,
585,ORD-20241124-00585,329,2024-11-24,pending,50.59,20,10,10.62,61.09,debit_card,standard,10,
586,ORD-20250310-00586,149,2025-03-10,shipped,614.2,10,270,128.98,951.76,paypal,express,,
587,ORD-20240414-00587,61,2024-04-14,delivered,496.75,17,130,104.32,646.62,cash_on_delivery,pickup,,
588,ORD-20230704-00588,148,2023-07-04,shipped,400.05,2,330,84.01,806.06,debit_card,pickup,,
589,ORD-20250822-00589,101,2025-08-22,delivered,2429.63,13,120,510.22,2744,debit_card,same_day,4,
590,ORD-20251007-00590,227,2025-10-07,shipped,3347.9,3,10,703.06,3960.52,credit_card,pickup,,
591,ORD-20230721-00591,46,2023-07-21,shipped,2502.86,6,20,525.6,2898.29,paypal,pickup,,
592,ORD-20240227-00592,275,2024-02-27,cancelled,1348.6,17,50,283.21,1452.55,debit_card,express,2,
593,ORD-20260213-00593,97,2026-02-13,pending,253.97,17,300,53.33,564.13,credit_card,same_day,,Nota del cliente: Envolver para regalo
594,ORD-20230903-00594,326,2023-09-03,shipped,1937.68,13,390,406.91,2482.69,credit_card,express,8,
595,ORD-20240729-00595,300,2024-07-29,delivered,1159.04,20,210,243.4,1380.63,debit_card,same_day,,
596,ORD-20251224-00596,260,2025-12-24,processing,220.62,4,200,46.33,458.13,bank_transfer,standard,,
597,ORD-20230106-00597,124,2023-01-06,pending,3278.47,5,440,688.48,4243.03,credit_card,express,,
598,ORD-20260104-00598,79,2026-01-04,processing,833.87,8,280,175.11,1222.27,debit_card,standard,,
599,ORD-20250608-00599,287,2025-06-08,pending,1542.84,11,390,324,2087.13,paypal,pickup,,
600,ORD-20250831-00600,203,2025-08-31,pending,2232.54,15,300,468.83,2666.49,bank_transfer,same_day,,Nota del cliente: Dejar en portería
601,ORD-20231016-00601,202,2023-10-16,processing,2567.78,8,160,539.23,3061.59,debit_card,pickup,,
602,ORD-20240513-00602,250,2024-05-13,pending,2941.77,0,480,617.77,4039.54,paypal,pickup,,Nota del cliente: Dejar en portería
603,ORD-20231018-00603,207,2023-10-18,pending,3963.05,1,170,832.24,4925.66,credit_card,pickup,,Nota del cliente: Dejar en portería
604,ORD-20241226-00604,202,2024-12-26,delivered,1886.07,15,50,396.07,2049.23,cash_on_delivery,standard,,
605,ORD-20230709-00605,87,2023-07-09,processing,2321.48,11,250,487.51,2803.63,bank_transfer,express,,
606,ORD-20230225-00606,8,2023-02-25,cancelled,658.37,6,200,138.26,957.13,credit_card,standard,,Nota del cliente: Entregar por la tarde
607,ORD-20250102-00607,45,2025-01-02,shipped,1532.92,4,190,321.91,1983.51,bank_transfer,pickup,,
608,ORD-20250917-00608,327,2025-09-17,cancelled,3445.31,14,280,723.52,3966.49,paypal,pickup,,
609,ORD-20240110-00609,291,2024-01-10,shipped,3199.65,11,490,671.93,4009.62,bank_transfer,express,,
610,ORD-20240801-00610,90,2024-08-01,pending,1685.04,19,200,353.86,1918.74,bank_transfer,pickup,,
611,ORD-20240204-00611,261,2024-02-04,delivered,4323.36,9,460,907.91,5302.17,debit_card,standard,8,
612,ORD-20250815-00612,296,2025-08-15,pending,1269.85,6,20,266.67,1480.33,paypal,standard,6,
613,ORD-20240616-00613,45,2024-06-16,cancelled,2686.79,11,330,564.23,3285.47,paypal,standard,,
614,ORD-20240903-00614,311,2024-09-03,shipped,1409.18,0,230,295.93,1935.11,bank_transfer,same_day,7,
615,ORD-20250810-00615,301,2025-08-10,pending,385.71,10,380,81,808.14,cash_on_delivery,express,,
616,ORD-20250603-00616,217,2025-06-03,shipped,771.42,5,420,162,1314.85,credit_card,same_day,,
617,ORD-20250728-00617,160,2025-07-28,delivered,446.84,18,500,93.84,960.25,debit_card,same_day,8,
618,ORD-20230217-00618,92,2023-02-17,shipped,2122.14,16,360,445.65,2588.25,debit_card,same_day,,
619,ORD-20240521-00619,311,2024-05-21,shipped,2130.05,18,50,447.31,2243.95,credit_card,express,,
620,ORD-20230307-00620,218,2023-03-07,delivered,3844.42,5,20,807.33,4479.53,paypal,pickup,,
621,ORD-20250116-00621,225,2025-01-16,shipped,2912.97,18,130,611.72,3130.36,cash_on_delivery,pickup,,Nota del cliente: Llamar antes
622,ORD-20240128-00622,16,2024-01-28,shipped,1581.96,17,400,332.21,2045.24,cash_on_delivery,standard,,Nota del cliente: Dejar en portería
623,ORD-20241220-00623,207,2024-12-20,delivered,2942.38,15,170,617.9,3288.92,bank_transfer,pickup,,Nota del cliente: Dejar en portería
624,ORD-20240831-00624,19,2024-08-31,delivered,4165.16,20,0,874.68,4206.81,bank_transfer,express,,
625,ORD-20250422-00625,251,2025-04-22,processing,5495.02,5,270,1153.95,6644.22,bank_transfer,express,10,
626,ORD-20250113-00626,122,2025-01-13,shipped,1033.12,5,460,216.96,1658.42,cash_on_delivery,express,,Nota del cliente: Dejar en portería
627,ORD-20240727-00627,273,2024-07-27,pending,5643.76,19,400,1185.19,6156.64,paypal,same_day,,
628,ORD-20250625-00628,183,2025-06-25,processing,2218.91,16,140,465.97,2469.85,bank_transfer,pickup,7,
629,ORD-20231114-00629,277,2023-11-14,pending,79.12,7,80,16.62,170.2,cash_on_delivery,standard,,
630,ORD-20250924-00630,253,2025-09-24,processing,2958.41,3,120,621.27,3610.93,cash_on_delivery,same_day,,
631,ORD-20240412-00631,320,2024-04-12,processing,3432.41,0,320,720.81,4473.22,debit_card,standard,8,Nota del cliente: Dejar en portería
632,ORD-20260126-00632,177,2026-01-26,pending,2232.77,6,440,468.88,3007.68,paypal,same_day,3,Nota del cliente: Envolver para regalo
633,ORD-20241123-00633,72,2024-11-23,shipped,110.31,10,130,23.17,252.45,bank_transfer,express,,
634,ORD-20250213-00634,105,2025-02-13,pending,3000.99,11,70,630.21,3371.09,paypal,standard,,
635,ORD-20260215-00635,218,2026-02-15,shipped,4820.4,13,330,1012.28,5536.03,credit_card,standard,7,
636,ORD-20250414-00636,195,2025-04-14,pending,3467.63,19,500,728.2,4036.98,cash_on_delivery,same_day,,
637,ORD-20250704-00637,62,2025-07-04,delivered,2752.02,20,170,577.92,2949.54,credit_card,pickup,,
638,ORD-20240205-00638,81,2024-02-05,processing,2031.18,2,0,426.55,2417.11,debit_card,standard,,
639,ORD-20241206-00639,196,2024-12-06,cancelled,2146.05,5,450,450.67,2939.42,bank_transfer,same_day,,
640,ORD-20240517-00640,100,2024-05-17,processing,1606.8,6,270,337.43,2117.82,bank_transfer,standard,,
641,ORD-20240203-00641,282,2024-02-03,shipped,1990.54,19,210,418.01,2240.35,bank_transfer,pickup,,
642,ORD-20230615-00642,257,2023-06-15,processing,4098.25,17,200,860.63,4462.18,credit_card,pickup,,
643,ORD-20250217-00643,150,2025-02-17,delivered,6045.43,1,70,1269.54,7324.52,bank_transfer,pickup,,
644,ORD-20240920-00644,121,2024-09-20,shipped,4331.17,2,170,909.55,5324.1,paypal,same_day,,
645,ORD-20241109-00645,69,2024-11-09,cancelled,3606.03,9,470,757.27,4508.76,credit_card,same_day,,Nota del cliente: Envolver para regalo
646,ORD-20240501-00646,174,2024-05-01,pending,6167.07,10,360,1295.08,7205.44,paypal,pickup,,
647,ORD-20240617-00647,241,2024-06-17,cancelled,5259.61,12,180,1104.52,5912.98,cash_on_delivery,pickup,,Nota del cliente: Dejar en portería
648,ORD-20250802-00648,122,2025-08-02,shipped,719.07,3,470,151,1318.5,cash_on_delivery,same_day,,Nota del cliente: Llamar antes
649,ORD-20241217-00649,283,2024-12-17,pending,2316.19,3,490,486.4,3223.1,debit_card,standard,,
650,ORD-20250209-00650,79,2025-02-09,shipped,697.58,7,250,146.49,1045.24,bank_transfer,same_day,,
651,ORD-20231014-00651,268,2023-10-14,shipped,2392.32,14,160,502.39,2719.79,bank_transfer,standard,,Nota del cliente: Envolver para regalo
652,ORD-20230308-00652,260,2023-03-08,pending,333.48,12,120,70.03,483.49,bank_transfer,same_day,,
653,ORD-20230304-00653,329,2023-03-04,processing,2507.22,14,280,526.52,2962.73,credit_card,pickup,,
654,ORD-20231006-00654,305,2023-10-06,shipped,349.46,15,460,73.39,830.43,paypal,same_day,,
655,ORD-20240618-00655,227,2024-06-18,shipped,951.07,10,240,199.72,1295.68,paypal,express,4,
656,ORD-20251002-00656,157,2025-10-02,processing,535.04,12,370,112.36,953.2,paypal,standard,,
657,ORD-20231120-00657,128,2023-11-20,cancelled,3391.74,16,10,712.27,3571.33,paypal,standard,6,
658,ORD-20240423-00658,205,2024-04-23,cancelled,2949.58,10,80,619.41,3354.03,bank_transfer,standard,,Nota del cliente: Dejar en portería
659,ORD-20240613-00659,285,2024-06-13,shipped,1575.36,19,160,330.83,1766.87,debit_card,same_day,2,
660,ORD-20230522-00660,203,2023-05-22,cancelled,997.5,16,490,209.48,1537.38,debit_card,standard,,
661,ORD-20241222-00661,246,2024-12-22,shipped,3297.28,6,280,692.43,4071.87,debit_card,standard,,Nota del cliente: Envolver para regalo
662,ORD-20240614-00662,272,2024-06-14,processing,1934.22,11,350,406.19,2477.65,bank_transfer,standard,3,
663,ORD-20240105-00663,204,2024-01-05,delivered,2731.33,17,30,573.58,2870.58,paypal,pickup,,Nota del cliente: Envolver para regalo
664,ORD-20231012-00664,294,2023-10-12,delivered,1814.6,5,60,381.07,2164.94,debit_card,pickup,,
665,ORD-20231008-00665,112,2023-10-08,cancelled,2571.33,2,210,539.98,3269.88,cash_on_delivery,standard,,
666,ORD-20260215-00666,105,2026-02-15,cancelled,1327.85,19,370,278.85,1724.41,cash_on_delivery,express,7,
667,ORD-20250708-00667,100,2025-07-08,pending,1109.49,2,310,232.99,1630.29,bank_transfer,pickup,,
668,ORD-20250320-00668,92,2025-03-20,shipped,1852.97,2,310,389.12,2515.03,bank_transfer,pickup,,
669,ORD-20240429-00669,214,2024-04-29,delivered,1590.12,5,340,333.93,2184.54,bank_transfer,express,,
670,ORD-20230520-00670,43,2023-05-20,shipped,2929.49,16,160,615.19,3235.96,paypal,standard,,
671,ORD-20250723-00671,267,2025-07-23,processing,2798.69,1,330,587.72,3688.42,credit_card,pickup,,
672,ORD-20241207-00672,92,2024-12-07,shipped,2943.26,12,20,618.08,3228.15,paypal,pickup,,
673,ORD-20260224-00673,93,2026-02-24,shipped,2515.8,8,0,528.32,2842.86,debit_card,pickup,,
674,ORD-20230903-00674,143,2023-09-03,pending,1751.09,10,160,367.73,2103.71,credit_card,same_day,,
675,ORD-20230906-00675,247,2023-09-06,pending,822.02,6,110,172.62,1055.32,debit_card,standard,3,
676,ORD-20230802-00676,253,2023-08-02,processing,3344.25,6,470,702.29,4315.89,credit_card,pickup,4,
677,ORD-20260206-00677,203,2026-02-06,processing,2321.92,8,460,487.6,3083.77,bank_transfer,express,,
678,ORD-20230505-00678,231,2023-05-05,delivered,744.77,16,150,156.4,932.01,credit_card,standard,,
679,ORD-20230104-00679,6,2023-01-04,processing,1102.66,9,180,231.56,1414.98,bank_transfer,pickup,5,
680,ORD-20250603-00680,286,2025-06-03,pending,3411.04,20,170,716.32,3615.15,bank_transfer,pickup,6,
681,ORD-20230926-00681,186,2023-09-26,shipped,3480.34,0,380,730.87,4591.21,cash_on_delivery,pickup,,
682,ORD-20241024-00682,149,2024-10-24,delivered,634.26,9,120,133.19,830.37,debit_card,same_day,,
683,ORD-20230312-00683,50,2023-03-12,delivered,467.13,20,350,98.1,821.8,debit_card,standard,,
684,ORD-20241011-00684,168,2024-10-11,delivered,2877.31,20,70,604.24,2976.09,credit_card,express,,
685,ORD-20240503-00685,270,2024-05-03,shipped,2278.86,11,500,478.56,3006.75,cash_on_delivery,pickup,,
686,ORD-20240616-00686,203,2024-06-16,pending,5678.92,10,260,1192.57,6563.6,cash_on_delivery,pickup,,
687,ORD-20230902-00687,28,2023-09-02,processing,415.16,1,230,87.18,728.19,paypal,same_day,,
688,ORD-20240606-00688,131,2024-06-06,delivered,2747.26,13,240,576.92,3207.04,credit_card,standard,,
689,ORD-20230616-00689,284,2023-06-16,delivered,443.88,5,230,93.21,744.9,cash_on_delivery,pickup,,
690,ORD-20240524-00690,154,2024-05-24,pending,5057.24,4,490,1062.02,6406.97,paypal,express,7,
691,ORD-20260228-00691,15,2026-02-28,processing,3068.82,4,340,644.45,3930.52,bank_transfer,express,,
692,ORD-20251008-00692,320,2025-10-08,shipped,3092.86,17,10,649.5,3226.57,paypal,express,,
693,ORD-20250904-00693,114,2025-09-04,cancelled,1355.97,8,30,284.75,1562.24,bank_transfer,pickup,,
694,ORD-20250128-00694,138,2025-01-28,pending,1505.2,18,420,316.09,1970.35,paypal,pickup,10,
695,ORD-20251103-00695,235,2025-11-03,cancelled,2543.92,16,130,534.22,2801.11,paypal,standard,,
696,ORD-20240805-00696,144,2024-08-05,processing,1598.6,6,30,335.71,1868.39,credit_card,standard,9,
697,ORD-20231215-00697,235,2023-12-15,shipped,1073.82,18,250,225.5,1356.03,credit_card,same_day,8,
698,ORD-20230831-00698,42,2023-08-31,processing,1457.21,11,80,306.01,1682.93,cash_on_delivery,pickup,,
699,ORD-20240810-00699,141,2024-08-10,delivered,940.18,19,30,197.44,988.99,cash_on_delivery,pickup,,
700,ORD-20250630-00700,236,2025-06-30,shipped,3348.66,7,50,703.22,3867.47,credit_card,standard,4,
701,ORD-20250929-00701,45,2025-09-29,delivered,255.22,14,170,53.6,443.09,cash_on_delivery,same_day,,
702,ORD-20230905-00702,79,2023-09-05,shipped,2222.48,10,300,466.72,2766.95,debit_card,express,,
703,ORD-20250922-00703,96,2025-09-22,cancelled,472.45,20,180,99.21,657.17,cash_on_delivery,pickup,10,
704,ORD-20250208-00704,49,2025-02-08,pending,294.35,14,420,61.81,734.95,bank_transfer,express,,Nota del cliente: Llamar antes
705,ORD-20230311-00705,161,2023-03-11,delivered,110.31,0,460,23.17,593.48,debit_card,same_day,,Nota del cliente: Entregar por la tarde
706,ORD-20250804-00706,165,2025-08-04,pending,1047.91,8,490,220.06,1674.14,bank_transfer,pickup,,
707,ORD-20250406-00707,81,2025-04-06,delivered,7023.25,1,180,1474.88,8607.9,cash_on_delivery,standard,,
708,ORD-20230618-00708,219,2023-06-18,cancelled,3836.31,6,80,805.63,4491.76,debit_card,express,,
709,ORD-20251019-00709,247,2025-10-19,shipped,4730.68,20,450,993.44,5227.98,bank_transfer,same_day,,
710,ORD-20250825-00710,181,2025-08-25,cancelled,522.47,1,420,109.72,1046.97,paypal,pickup,3,
711,ORD-20230215-00711,308,2023-02-15,delivered,7108.14,17,50,1492.71,7442.47,bank_transfer,same_day,,Nota del cliente: Llamar antes
712,ORD-20260121-00712,65,2026-01-21,processing,3083.17,0,160,647.47,3890.64,debit_card,same_day,,
713,ORD-20250525-00713,92,2025-05-25,pending,5158.33,0,90,1083.25,6331.58,paypal,express,,
714,ORD-20240128-00714,66,2024-01-28,shipped,686.3,11,100,144.12,854.93,bank_transfer,standard,,
715,ORD-20240923-00715,312,2024-09-23,processing,3916.88,12,270,822.54,4539.39,bank_transfer,pickup,4,
716,ORD-20230223-00716,58,2023-02-23,cancelled,4021.18,17,250,844.45,4432.03,credit_card,same_day,,
717,ORD-20250415-00717,199,2025-04-15,cancelled,3544.6,15,340,744.37,4097.28,credit_card,standard,,
718,ORD-20241219-00718,251,2024-12-19,processing,882.77,12,20,185.38,982.22,debit_card,pickup,,
719,ORD-20251221-00719,293,2025-12-21,pending,2865.2,5,440,601.69,3763.63,credit_card,express,7,Nota del cliente: Dejar en portería
720,ORD-20230404-00720,219,2023-04-04,pending,3385.49,9,390,710.95,4181.75,paypal,same_day,,
721,ORD-20260112-00721,140,2026-01-12,shipped,1586.37,10,40,333.14,1800.87,debit_card,standard,,
722,ORD-20241206-00722,235,2024-12-06,pending,4379.52,18,0,919.7,4510.91,cash_on_delivery,standard,,
723,ORD-20230521-00723,203,2023-05-21,pending,1054.32,7,300,221.41,1501.93,debit_card,pickup,,
724,ORD-20230529-00724,68,2023-05-29,processing,4282.88,13,410,899.4,5035.51,credit_card,same_day,,
